state_id,entity_id,state,local_updated,local_changed
31999604,binary_sensor.fridge_contact,on,"2023-01-11 10:30:50",
31999874,binary_sensor.freezer_contact,on,"2023-01-11 10:33:16",
32017414,binary_sensor.fridge_contact,on,"2023-01-11 14:06:40",
32017671,binary_sensor.fridge_contact,on,"2023-01-11 14:09:52",
32020200,binary_sensor.fridge_contact,on,"2023-01-11 14:41:32",
32020234,binary_sensor.fridge_contact,on,"2023-01-11 14:41:53",
32034134,binary_sensor.fridge_contact,on,"2023-01-11 17:39:30",
32034230,binary_sensor.fridge_contact,on,"2023-01-11 17:40:49",
32034433,binary_sensor.fridge_contact,on,"2023-01-11 17:44:19",
32034500,binary_sensor.fridge_contact,on,"2023-01-11 17:45:17",
32034636,binary_sensor.fridge_contact,on,"2023-01-11 17:46:39",
32042315,binary_sensor.fridge_contact,on,"2023-01-11 19:20:01",
32052968,binary_sensor.fridge_contact,on,"2023-01-11 21:36:48",
32053006,binary_sensor.freezer_contact,on,"2023-01-11 21:37:02",
32053064,binary_sensor.fridge_contact,on,"2023-01-11 21:37:41",
32057930,binary_sensor.fridge_contact,on,"2023-01-11 23:01:59",
32057969,binary_sensor.fridge_contact,on,"2023-01-11 23:02:40",
32057993,binary_sensor.freezer_contact,on,"2023-01-11 23:02:56",
32058084,binary_sensor.fridge_contact,on,"2023-01-11 23:04:39",
32058102,binary_sensor.freezer_contact,on,"2023-01-11 23:04:45",
32058843,binary_sensor.fridge_contact,on,"2023-01-11 23:16:28",
32065869,binary_sensor.fridge_contact,on,"2023-01-12 01:35:00",
32091701,binary_sensor.freezer_contact,on,"2023-01-12 08:58:11",
32091723,binary_sensor.fridge_contact,on,"2023-01-12 08:58:20",
32096956,binary_sensor.fridge_contact,on,"2023-01-12 10:05:42",
32097280,binary_sensor.fridge_contact,on,"2023-01-12 10:09:39",
32097738,binary_sensor.freezer_contact,on,"2023-01-12 10:15:39",
32097783,binary_sensor.fridge_contact,on,"2023-01-12 10:16:08",
32098000,binary_sensor.fridge_contact,on,"2023-01-12 10:19:15",
32098082,binary_sensor.fridge_contact,on,"2023-01-12 10:20:16",
32099233,binary_sensor.freezer_contact,on,"2023-01-12 10:35:23",
32104928,binary_sensor.fridge_contact,on,"2023-01-12 11:49:51",
32108460,binary_sensor.fridge_contact,on,"2023-01-12 12:34:25",
32108511,binary_sensor.fridge_contact,on,"2023-01-12 12:34:59",
32109981,binary_sensor.fridge_contact,on,"2023-01-12 12:52:51",
32111363,binary_sensor.fridge_contact,on,"2023-01-12 13:09:39",
32111564,binary_sensor.fridge_contact,on,"2023-01-12 13:12:03",
32111728,binary_sensor.fridge_contact,on,"2023-01-12 13:13:18",
32111800,binary_sensor.fridge_contact,on,"2023-01-12 13:13:53",
32111924,binary_sensor.fridge_contact,on,"2023-01-12 13:15:02",
32123140,binary_sensor.fridge_contact,on,"2023-01-12 15:57:15",
32123668,binary_sensor.fridge_contact,on,"2023-01-12 16:05:40",
32123738,binary_sensor.fridge_contact,on,"2023-01-12 16:06:25",
32125060,binary_sensor.fridge_contact,on,"2023-01-12 16:24:09",
32129004,binary_sensor.fridge_contact,on,"2023-01-12 17:18:04",
32129087,binary_sensor.fridge_contact,on,"2023-01-12 17:18:56",
32129238,binary_sensor.fridge_contact,on,"2023-01-12 17:20:36",
32129399,binary_sensor.fridge_contact,on,"2023-01-12 17:22:27",
32130522,binary_sensor.fridge_contact,on,"2023-01-12 17:35:05",
32139179,binary_sensor.fridge_contact,on,"2023-01-12 19:11:40",
32139268,binary_sensor.fridge_contact,on,"2023-01-12 19:12:35",
32139333,binary_sensor.fridge_contact,on,"2023-01-12 19:13:09",
32139443,binary_sensor.freezer_contact,on,"2023-01-12 19:14:30",
32139469,binary_sensor.fridge_contact,on,"2023-01-12 19:14:46",
32139536,binary_sensor.fridge_contact,on,"2023-01-12 19:15:33",
32145386,binary_sensor.fridge_contact,on,"2023-01-12 20:31:14",
32145426,binary_sensor.fridge_contact,on,"2023-01-12 20:31:37",
32145519,binary_sensor.fridge_contact,on,"2023-01-12 20:32:34",
32145986,binary_sensor.fridge_contact,on,"2023-01-12 20:38:06",
32146028,binary_sensor.fridge_contact,on,"2023-01-12 20:38:31",
32146075,binary_sensor.fridge_contact,on,"2023-01-12 20:39:01",
32146162,binary_sensor.fridge_contact,on,"2023-01-12 20:39:55",
32146533,binary_sensor.fridge_contact,on,"2023-01-12 20:43:34",
32150610,binary_sensor.fridge_contact,on,"2023-01-12 21:28:41",
32152995,binary_sensor.fridge_contact,on,"2023-01-12 21:54:41",
32153075,binary_sensor.fridge_contact,on,"2023-01-12 21:55:40",
32153097,binary_sensor.freezer_contact,on,"2023-01-12 21:55:55",
32153166,binary_sensor.freezer_contact,on,"2023-01-12 21:56:36",
32153189,binary_sensor.fridge_contact,on,"2023-01-12 21:56:44",
32153721,binary_sensor.fridge_contact,on,"2023-01-12 22:03:56",
32153845,binary_sensor.fridge_contact,on,"2023-01-12 22:05:23",
32153892,binary_sensor.fridge_contact,on,"2023-01-12 22:06:01",
32154410,binary_sensor.fridge_contact,on,"2023-01-12 22:13:37",
32154439,binary_sensor.fridge_contact,on,"2023-01-12 22:13:55",
32155048,binary_sensor.fridge_contact,on,"2023-01-12 22:21:57",
32155708,binary_sensor.fridge_contact,on,"2023-01-12 22:29:48",
32155768,binary_sensor.fridge_contact,on,"2023-01-12 22:30:25",
32155933,binary_sensor.fridge_contact,on,"2023-01-12 22:32:03",
32157043,binary_sensor.fridge_contact,on,"2023-01-12 22:44:26",
32159168,binary_sensor.fridge_contact,on,"2023-01-12 23:12:53",
32159227,binary_sensor.fridge_contact,on,"2023-01-12 23:13:17",
32159256,binary_sensor.fridge_contact,on,"2023-01-12 23:13:46",
32159307,binary_sensor.fridge_contact,on,"2023-01-12 23:14:21",
32159361,binary_sensor.fridge_contact,on,"2023-01-12 23:14:57",
32159391,binary_sensor.fridge_contact,on,"2023-01-12 23:15:10",
32159441,binary_sensor.fridge_contact,on,"2023-01-12 23:15:50",
32159489,binary_sensor.fridge_contact,on,"2023-01-12 23:16:28",
32164128,binary_sensor.fridge_contact,on,"2023-01-13 00:08:10",
32166113,binary_sensor.fridge_contact,on,"2023-01-13 00:32:38",
32197040,binary_sensor.freezer_contact,on,"2023-01-13 08:51:51",
32197065,binary_sensor.fridge_contact,on,"2023-01-13 08:52:02",
32200515,binary_sensor.fridge_contact,on,"2023-01-13 09:43:00",
32207188,binary_sensor.fridge_contact,on,"2023-01-13 11:12:59",
32208323,binary_sensor.fridge_contact,on,"2023-01-13 11:26:45",
32208449,binary_sensor.freezer_contact,on,"2023-01-13 11:28:02",
32208494,binary_sensor.fridge_contact,on,"2023-01-13 11:28:26",
32208589,binary_sensor.fridge_contact,on,"2023-01-13 11:29:06",
32208646,binary_sensor.fridge_contact,on,"2023-01-13 11:29:51",
32208710,binary_sensor.fridge_contact,on,"2023-01-13 11:30:37",
32208843,binary_sensor.fridge_contact,on,"2023-01-13 11:32:12",
32209308,binary_sensor.fridge_contact,on,"2023-01-13 11:37:49",
32210204,binary_sensor.fridge_contact,on,"2023-01-13 11:50:26",
32210242,binary_sensor.fridge_contact,on,"2023-01-13 11:50:59",
32210453,binary_sensor.fridge_contact,on,"2023-01-13 11:53:30",
32210500,binary_sensor.fridge_contact,on,"2023-01-13 11:53:56",
32213610,binary_sensor.fridge_contact,on,"2023-01-13 12:32:52",
32213940,binary_sensor.fridge_contact,on,"2023-01-13 12:37:09",
32217448,binary_sensor.fridge_contact,on,"2023-01-13 13:24:04",
32217491,binary_sensor.freezer_contact,on,"2023-01-13 13:24:23",
32221354,binary_sensor.fridge_contact,on,"2023-01-13 14:08:40",
32221455,binary_sensor.fridge_contact,on,"2023-01-13 14:09:46",
32221579,binary_sensor.fridge_contact,on,"2023-01-13 14:11:03",
32222910,binary_sensor.fridge_contact,on,"2023-01-13 14:25:49",
32223348,binary_sensor.fridge_contact,on,"2023-01-13 14:31:24",
32223374,binary_sensor.freezer_contact,on,"2023-01-13 14:31:37",
32232088,binary_sensor.fridge_contact,on,"2023-01-13 16:45:33",
32232145,binary_sensor.fridge_contact,on,"2023-01-13 16:46:53",
32245274,binary_sensor.fridge_contact,on,"2023-01-13 21:29:53",
32245306,binary_sensor.fridge_contact,on,"2023-01-13 21:30:32",
32245341,binary_sensor.fridge_contact,on,"2023-01-13 21:30:59",
32245377,binary_sensor.fridge_contact,on,"2023-01-13 21:31:16",
32245511,binary_sensor.fridge_contact,on,"2023-01-13 21:32:40",
32249240,binary_sensor.fridge_contact,on,"2023-01-13 22:23:57",
32257446,binary_sensor.fridge_contact,on,"2023-01-14 00:18:51",
32257681,binary_sensor.fridge_contact,on,"2023-01-14 00:21:21",
32289476,binary_sensor.fridge_contact,on,"2023-01-14 08:53:24",
32289491,binary_sensor.freezer_contact,on,"2023-01-14 08:53:41",
32308769,binary_sensor.fridge_contact,on,"2023-01-14 13:36:12",
32309040,binary_sensor.fridge_contact,on,"2023-01-14 13:38:53",
32309122,binary_sensor.fridge_contact,on,"2023-01-14 13:39:56",
32309145,binary_sensor.fridge_contact,on,"2023-01-14 13:40:05",
32309475,binary_sensor.fridge_contact,on,"2023-01-14 13:43:54",
32309516,binary_sensor.fridge_contact,on,"2023-01-14 13:44:18",
32309849,binary_sensor.fridge_contact,on,"2023-01-14 13:48:43",
32310081,binary_sensor.fridge_contact,on,"2023-01-14 13:51:40",
32343199,binary_sensor.fridge_contact,on,"2023-01-14 23:43:51",
32343235,binary_sensor.fridge_contact,on,"2023-01-14 23:44:25",
32343258,binary_sensor.freezer_contact,on,"2023-01-14 23:44:56",
32343425,binary_sensor.fridge_contact,on,"2023-01-14 23:47:05",
32343490,binary_sensor.fridge_contact,on,"2023-01-14 23:47:47",
32343611,binary_sensor.fridge_contact,on,"2023-01-14 23:49:16",
32343696,binary_sensor.fridge_contact,on,"2023-01-14 23:50:02",
32344313,binary_sensor.fridge_contact,on,"2023-01-14 23:58:21",
32344957,binary_sensor.fridge_contact,on,"2023-01-15 00:06:58",
32379079,binary_sensor.fridge_contact,on,"2023-01-15 09:47:16",
32379872,binary_sensor.fridge_contact,on,"2023-01-15 09:58:03",
32380996,binary_sensor.fridge_contact,on,"2023-01-15 10:10:17",
32381325,binary_sensor.fridge_contact,on,"2023-01-15 10:14:11",
32381597,binary_sensor.fridge_contact,on,"2023-01-15 10:16:53",
32381613,binary_sensor.freezer_contact,on,"2023-01-15 10:17:03",
32381849,binary_sensor.fridge_contact,on,"2023-01-15 10:19:47",
32381875,binary_sensor.freezer_contact,on,"2023-01-15 10:19:54",
32383126,binary_sensor.freezer_contact,on,"2023-01-15 10:34:14",
32391215,binary_sensor.fridge_contact,on,"2023-01-15 12:17:06",
32392730,binary_sensor.fridge_contact,on,"2023-01-15 12:36:24",
32392735,binary_sensor.freezer_contact,on,"2023-01-15 12:36:28",
32393783,binary_sensor.fridge_contact,on,"2023-01-15 12:50:12",
32394652,binary_sensor.fridge_contact,on,"2023-01-15 13:01:18",
32396323,binary_sensor.freezer_contact,on,"2023-01-15 13:25:06",
32396327,binary_sensor.fridge_contact,on,"2023-01-15 13:25:09",
32399576,binary_sensor.fridge_contact,on,"2023-01-15 14:12:05",
32399670,binary_sensor.fridge_contact,on,"2023-01-15 14:13:17",
32399685,binary_sensor.freezer_contact,on,"2023-01-15 14:13:37",
32399710,binary_sensor.fridge_contact,on,"2023-01-15 14:13:57",
32400108,binary_sensor.fridge_contact,on,"2023-01-15 14:21:38",
32401296,binary_sensor.fridge_contact,on,"2023-01-15 14:48:56",
32401318,binary_sensor.freezer_contact,on,"2023-01-15 14:49:03",
32401326,binary_sensor.fridge_contact,on,"2023-01-15 14:49:06",
32403910,binary_sensor.fridge_contact,on,"2023-01-15 15:44:22",
32404078,binary_sensor.fridge_contact,on,"2023-01-15 15:46:52",
32404550,binary_sensor.fridge_contact,on,"2023-01-15 15:54:43",
32404725,binary_sensor.fridge_contact,on,"2023-01-15 15:57:24",
32405118,binary_sensor.fridge_contact,on,"2023-01-15 16:02:15",
32405298,binary_sensor.fridge_contact,on,"2023-01-15 16:04:13",
32405307,binary_sensor.freezer_contact,on,"2023-01-15 16:04:18",
32406932,binary_sensor.fridge_contact,on,"2023-01-15 16:24:32",
32407327,binary_sensor.fridge_contact,on,"2023-01-15 16:29:15",
32407668,binary_sensor.fridge_contact,on,"2023-01-15 16:33:19",
32407803,binary_sensor.fridge_contact,on,"2023-01-15 16:34:42",
32409400,binary_sensor.fridge_contact,on,"2023-01-15 16:52:57",
32409631,binary_sensor.fridge_contact,on,"2023-01-15 16:55:27",
32409777,binary_sensor.freezer_contact,on,"2023-01-15 16:57:06",
32409781,binary_sensor.fridge_contact,on,"2023-01-15 16:57:06",
32410835,binary_sensor.fridge_contact,on,"2023-01-15 17:09:57",
32410847,binary_sensor.freezer_contact,on,"2023-01-15 17:10:02",
32410951,binary_sensor.fridge_contact,on,"2023-01-15 17:10:55",
32413864,binary_sensor.fridge_contact,on,"2023-01-15 17:49:46",
32415480,binary_sensor.fridge_contact,on,"2023-01-15 18:17:52",
32415559,binary_sensor.fridge_contact,on,"2023-01-15 18:18:39",
32415576,binary_sensor.freezer_contact,on,"2023-01-15 18:18:47",
32415605,binary_sensor.fridge_contact,on,"2023-01-15 18:19:03",
32415664,binary_sensor.fridge_contact,on,"2023-01-15 18:19:42",
32417100,binary_sensor.fridge_contact,on,"2023-01-15 18:39:07",
32419445,binary_sensor.fridge_contact,on,"2023-01-15 19:11:18",
32419449,binary_sensor.freezer_contact,on,"2023-01-15 19:11:23",
32420260,binary_sensor.fridge_contact,on,"2023-01-15 19:21:56",
32421040,binary_sensor.fridge_contact,on,"2023-01-15 19:32:02",
32422760,binary_sensor.fridge_contact,on,"2023-01-15 19:54:16",
32422796,binary_sensor.freezer_contact,on,"2023-01-15 19:54:45",
32423006,binary_sensor.fridge_contact,on,"2023-01-15 19:57:45",
32423151,binary_sensor.fridge_contact,on,"2023-01-15 20:00:06",
32423555,binary_sensor.fridge_contact,on,"2023-01-15 20:05:46",
32423784,binary_sensor.fridge_contact,on,"2023-01-15 20:08:53",
32423885,binary_sensor.fridge_contact,on,"2023-01-15 20:09:55",
32424988,binary_sensor.fridge_contact,on,"2023-01-15 20:26:15",
32425053,binary_sensor.fridge_contact,on,"2023-01-15 20:27:01",
32425262,binary_sensor.fridge_contact,on,"2023-01-15 20:29:13",
32425345,binary_sensor.fridge_contact,on,"2023-01-15 20:30:11",
32425405,binary_sensor.fridge_contact,on,"2023-01-15 20:30:49",
32425999,binary_sensor.fridge_contact,on,"2023-01-15 20:38:23",
32426250,binary_sensor.fridge_contact,on,"2023-01-15 20:41:32",
32426345,binary_sensor.fridge_contact,on,"2023-01-15 20:42:27",
32427538,binary_sensor.fridge_contact,on,"2023-01-15 20:56:07",
32429108,binary_sensor.fridge_contact,on,"2023-01-15 21:15:18",
32429121,binary_sensor.freezer_contact,on,"2023-01-15 21:15:21",
32429428,binary_sensor.fridge_contact,on,"2023-01-15 21:19:04",
32430073,binary_sensor.fridge_contact,on,"2023-01-15 21:26:52",
32430305,binary_sensor.fridge_contact,on,"2023-01-15 21:29:57",
32430400,binary_sensor.fridge_contact,on,"2023-01-15 21:30:55",
32435191,binary_sensor.fridge_contact,on,"2023-01-15 22:32:05",
32436278,binary_sensor.fridge_contact,on,"2023-01-15 22:45:27",
32436352,binary_sensor.fridge_contact,on,"2023-01-15 22:46:23",
32436515,binary_sensor.fridge_contact,on,"2023-01-15 22:48:16",
32436767,binary_sensor.fridge_contact,on,"2023-01-15 22:50:55",
32438048,binary_sensor.fridge_contact,on,"2023-01-15 23:06:19",
32445057,binary_sensor.fridge_contact,on,"2023-01-16 00:36:31",
32477721,binary_sensor.fridge_contact,on,"2023-01-16 10:24:22",
32478067,binary_sensor.fridge_contact,on,"2023-01-16 10:31:02",
32478856,binary_sensor.fridge_contact,on,"2023-01-16 10:42:58",
32479259,binary_sensor.fridge_contact,on,"2023-01-16 10:48:31",
32484647,binary_sensor.fridge_contact,on,"2023-01-16 11:59:49",
32486842,binary_sensor.fridge_contact,on,"2023-01-16 12:27:34",
32486922,binary_sensor.fridge_contact,on,"2023-01-16 12:28:40",
32487120,binary_sensor.fridge_contact,on,"2023-01-16 12:30:37",
32487623,binary_sensor.fridge_contact,on,"2023-01-16 12:36:24",
32487732,binary_sensor.fridge_contact,on,"2023-01-16 12:37:33",
32487781,binary_sensor.fridge_contact,on,"2023-01-16 12:38:06",
32487819,binary_sensor.freezer_contact,on,"2023-01-16 12:38:31",
32487865,binary_sensor.fridge_contact,on,"2023-01-16 12:38:44",
32487921,binary_sensor.freezer_contact,on,"2023-01-16 12:39:23",
32488007,binary_sensor.fridge_contact,on,"2023-01-16 12:40:19",
32489304,binary_sensor.fridge_contact,on,"2023-01-16 12:56:17",
32489381,binary_sensor.fridge_contact,on,"2023-01-16 12:57:04",
32491304,binary_sensor.fridge_contact,on,"2023-01-16 13:20:12",
32491411,binary_sensor.fridge_contact,on,"2023-01-16 13:21:33",
32491521,binary_sensor.fridge_contact,on,"2023-01-16 13:22:44",
32492542,binary_sensor.fridge_contact,on,"2023-01-16 13:34:37",
32492718,binary_sensor.fridge_contact,on,"2023-01-16 13:36:36",
32492744,binary_sensor.freezer_contact,on,"2023-01-16 13:36:42",
32492790,binary_sensor.fridge_contact,on,"2023-01-16 13:37:21",
32493005,binary_sensor.fridge_contact,on,"2023-01-16 13:39:56",
32493251,binary_sensor.fridge_contact,on,"2023-01-16 13:42:29",
32495167,binary_sensor.fridge_contact,on,"2023-01-16 14:05:42",
32495240,binary_sensor.fridge_contact,on,"2023-01-16 14:06:32",
32495276,binary_sensor.freezer_contact,on,"2023-01-16 14:06:55",
32495385,binary_sensor.freezer_contact,on,"2023-01-16 14:07:59",
32495487,binary_sensor.fridge_contact,on,"2023-01-16 14:09:12",
32495611,binary_sensor.fridge_contact,on,"2023-01-16 14:10:25",
32497695,binary_sensor.fridge_contact,on,"2023-01-16 14:35:16",
32499059,binary_sensor.fridge_contact,on,"2023-01-16 14:51:03",
32500975,binary_sensor.fridge_contact,on,"2023-01-16 15:11:36",
32501082,binary_sensor.fridge_contact,on,"2023-01-16 15:12:41",
32502651,binary_sensor.fridge_contact,on,"2023-01-16 15:30:36",
32502898,binary_sensor.fridge_contact,on,"2023-01-16 15:33:22",
32503706,binary_sensor.fridge_contact,on,"2023-01-16 15:43:39",
32504817,binary_sensor.fridge_contact,on,"2023-01-16 15:56:44",
32507242,binary_sensor.fridge_contact,on,"2023-01-16 16:22:27",
32518852,binary_sensor.fridge_contact,on,"2023-01-16 19:07:27",
32519128,binary_sensor.fridge_contact,on,"2023-01-16 19:09:09",
32519462,binary_sensor.fridge_contact,on,"2023-01-16 19:12:42",
32519546,binary_sensor.fridge_contact,on,"2023-01-16 19:13:28",
32519967,binary_sensor.fridge_contact,on,"2023-01-16 19:18:53",
32520454,binary_sensor.fridge_contact,on,"2023-01-16 19:24:01",
32531844,binary_sensor.freezer_contact,on,"2023-01-16 21:29:35",
32531848,binary_sensor.fridge_contact,on,"2023-01-16 21:29:39",
32531944,binary_sensor.fridge_contact,on,"2023-01-16 21:30:34",
32535616,binary_sensor.fridge_contact,on,"2023-01-16 22:18:17",
32536117,binary_sensor.fridge_contact,on,"2023-01-16 22:22:19",
32536507,binary_sensor.fridge_contact,on,"2023-01-16 22:25:28",
32536552,binary_sensor.fridge_contact,on,"2023-01-16 22:25:59",
32536607,binary_sensor.fridge_contact,on,"2023-01-16 22:26:31",
32536743,binary_sensor.fridge_contact,on,"2023-01-16 22:27:55",
32536898,binary_sensor.fridge_contact,on,"2023-01-16 22:29:47",
32537118,binary_sensor.fridge_contact,on,"2023-01-16 22:32:06",
32537267,binary_sensor.fridge_contact,on,"2023-01-16 22:33:42",
32537500,binary_sensor.fridge_contact,on,"2023-01-16 22:36:25",
32537763,binary_sensor.fridge_contact,on,"2023-01-16 22:39:38",
32538089,binary_sensor.fridge_contact,on,"2023-01-16 22:43:52",
32541635,binary_sensor.fridge_contact,on,"2023-01-16 23:25:29",
32573738,binary_sensor.fridge_contact,on,"2023-01-17 09:11:03",
32579607,binary_sensor.fridge_contact,on,"2023-01-17 10:24:21",
32582861,binary_sensor.fridge_contact,on,"2023-01-17 11:00:52",
32584470,binary_sensor.fridge_contact,on,"2023-01-17 11:22:58",
32587317,binary_sensor.fridge_contact,on,"2023-01-17 11:52:10",
32587491,binary_sensor.fridge_contact,on,"2023-01-17 11:54:29",
32588604,binary_sensor.fridge_contact,on,"2023-01-17 12:06:52",
32588663,binary_sensor.fridge_contact,on,"2023-01-17 12:07:40",
32600128,binary_sensor.fridge_contact,on,"2023-01-17 14:17:04",
32601740,binary_sensor.fridge_contact,on,"2023-01-17 14:35:35",
32601872,binary_sensor.fridge_contact,on,"2023-01-17 14:36:53",
32602306,binary_sensor.fridge_contact,on,"2023-01-17 14:42:07",
32602413,binary_sensor.freezer_contact,on,"2023-01-17 14:43:19",
32602797,binary_sensor.fridge_contact,on,"2023-01-17 14:48:36",
32603479,binary_sensor.fridge_contact,on,"2023-01-17 14:54:58",
32603493,binary_sensor.freezer_contact,on,"2023-01-17 14:55:04",
32603565,binary_sensor.fridge_contact,on,"2023-01-17 14:55:50",
32604146,binary_sensor.fridge_contact,on,"2023-01-17 15:02:55",
32604186,binary_sensor.fridge_contact,on,"2023-01-17 15:03:09",
32613303,binary_sensor.fridge_contact,on,"2023-01-17 16:53:06",
32613922,binary_sensor.fridge_contact,on,"2023-01-17 17:01:01",
32614490,binary_sensor.fridge_contact,on,"2023-01-17 17:07:45",
32614851,binary_sensor.fridge_contact,on,"2023-01-17 17:12:06",
32615428,binary_sensor.fridge_contact,on,"2023-01-17 17:19:16",
32615476,binary_sensor.fridge_contact,on,"2023-01-17 17:19:51",
32615751,binary_sensor.fridge_contact,on,"2023-01-17 17:23:26",
32615920,binary_sensor.fridge_contact,on,"2023-01-17 17:25:54",
32616036,binary_sensor.freezer_contact,on,"2023-01-17 17:27:22",
32616064,binary_sensor.freezer_contact,on,"2023-01-17 17:27:35",
32616693,binary_sensor.fridge_contact,on,"2023-01-17 17:35:09",
32616769,binary_sensor.fridge_contact,on,"2023-01-17 17:36:06",
32618763,binary_sensor.fridge_contact,on,"2023-01-17 18:03:04",
32621115,binary_sensor.fridge_contact,on,"2023-01-17 18:32:12",
32621195,binary_sensor.fridge_contact,on,"2023-01-17 18:33:03",
32621362,binary_sensor.fridge_contact,on,"2023-01-17 18:34:57",
32621546,binary_sensor.fridge_contact,on,"2023-01-17 18:37:13",
32621581,binary_sensor.fridge_contact,on,"2023-01-17 18:37:23",
32625043,binary_sensor.fridge_contact,on,"2023-01-17 19:17:27",
32626045,binary_sensor.fridge_contact,on,"2023-01-17 19:28:18",
32626514,binary_sensor.fridge_contact,on,"2023-01-17 19:32:17",
32626572,binary_sensor.fridge_contact,on,"2023-01-17 19:32:49",
32626732,binary_sensor.fridge_contact,on,"2023-01-17 19:34:12",
32627140,binary_sensor.fridge_contact,on,"2023-01-17 19:37:43",
32629456,binary_sensor.fridge_contact,on,"2023-01-17 19:58:16",
32629606,binary_sensor.fridge_contact,on,"2023-01-17 20:00:03",
32630483,binary_sensor.fridge_contact,on,"2023-01-17 20:11:39",
32632781,binary_sensor.fridge_contact,on,"2023-01-17 20:42:08",
32632826,binary_sensor.fridge_contact,on,"2023-01-17 20:42:43",
32633354,binary_sensor.fridge_contact,on,"2023-01-17 20:49:41",
32634077,binary_sensor.fridge_contact,on,"2023-01-17 21:00:16",
32634527,binary_sensor.fridge_contact,on,"2023-01-17 21:07:44",
32634608,binary_sensor.fridge_contact,on,"2023-01-17 21:08:52",
32634903,binary_sensor.fridge_contact,on,"2023-01-17 21:14:16",
32634925,binary_sensor.fridge_contact,on,"2023-01-17 21:14:43",
32635051,binary_sensor.fridge_contact,on,"2023-01-17 21:16:50",
32635276,binary_sensor.fridge_contact,on,"2023-01-17 21:19:43",
32636454,binary_sensor.fridge_contact,on,"2023-01-17 21:34:19",
32636472,binary_sensor.freezer_contact,on,"2023-01-17 21:34:23",
32639883,binary_sensor.fridge_contact,on,"2023-01-17 22:21:23",
32639918,binary_sensor.fridge_contact,on,"2023-01-17 22:21:50",
32646078,binary_sensor.fridge_contact,on,"2023-01-17 23:39:43",
32654793,binary_sensor.fridge_contact,on,"2023-01-18 01:31:59",
32673631,binary_sensor.freezer_contact,on,"2023-01-18 08:27:14",
32673658,binary_sensor.fridge_contact,on,"2023-01-18 08:27:31",
32679452,binary_sensor.fridge_contact,on,"2023-01-18 09:44:22",
32679544,binary_sensor.fridge_contact,on,"2023-01-18 09:45:11",
32680258,binary_sensor.fridge_contact,on,"2023-01-18 09:54:31",
32680667,binary_sensor.fridge_contact,on,"2023-01-18 09:59:26",
32680776,binary_sensor.fridge_contact,on,"2023-01-18 10:00:35",
32680786,binary_sensor.freezer_contact,on,"2023-01-18 10:00:43",
32681913,binary_sensor.fridge_contact,on,"2023-01-18 10:15:17",
32684574,binary_sensor.fridge_contact,on,"2023-01-18 10:46:31",
32684693,binary_sensor.fridge_contact,on,"2023-01-18 10:47:50",
32692781,binary_sensor.fridge_contact,on,"2023-01-18 12:18:58",
32692895,binary_sensor.fridge_contact,on,"2023-01-18 12:20:23",
32695107,binary_sensor.fridge_contact,on,"2023-01-18 12:45:15",
32695118,binary_sensor.fridge_contact,on,"2023-01-18 12:45:24",
32699526,binary_sensor.fridge_contact,on,"2023-01-18 13:37:01",
32699600,binary_sensor.fridge_contact,on,"2023-01-18 13:37:49",
32699748,binary_sensor.fridge_contact,on,"2023-01-18 13:39:12",
32701826,binary_sensor.fridge_contact,on,"2023-01-18 14:05:40",
32703706,binary_sensor.fridge_contact,on,"2023-01-18 14:38:28",
32703749,binary_sensor.freezer_contact,on,"2023-01-18 14:38:49",
32703933,binary_sensor.fridge_contact,on,"2023-01-18 14:41:26",
32703953,binary_sensor.freezer_contact,on,"2023-01-18 14:41:35",
32704100,binary_sensor.fridge_contact,on,"2023-01-18 14:43:07",
32704331,binary_sensor.fridge_contact,on,"2023-01-18 14:45:40",
32704556,binary_sensor.fridge_contact,on,"2023-01-18 14:48:46",
32704648,binary_sensor.fridge_contact,on,"2023-01-18 14:49:42",
32704675,binary_sensor.freezer_contact,on,"2023-01-18 14:50:00",
32707147,binary_sensor.fridge_contact,on,"2023-01-18 15:26:41",
32708699,binary_sensor.fridge_contact,on,"2023-01-18 15:44:32",
32709196,binary_sensor.freezer_contact,on,"2023-01-18 15:50:38",
32709387,binary_sensor.freezer_contact,on,"2023-01-18 15:52:43",
32713474,binary_sensor.freezer_contact,on,"2023-01-18 16:38:35",
32713496,binary_sensor.freezer_contact,on,"2023-01-18 16:38:48",
32713665,binary_sensor.fridge_contact,on,"2023-01-18 16:40:37",
32714003,binary_sensor.fridge_contact,on,"2023-01-18 16:44:25",
32714129,binary_sensor.fridge_contact,on,"2023-01-18 16:45:42",
32714185,binary_sensor.fridge_contact,on,"2023-01-18 16:46:13",
32714574,binary_sensor.fridge_contact,on,"2023-01-18 16:50:40",
32714707,binary_sensor.fridge_contact,on,"2023-01-18 16:52:06",
32714819,binary_sensor.fridge_contact,on,"2023-01-18 16:53:32",
32714864,binary_sensor.fridge_contact,on,"2023-01-18 16:53:54",
32715055,binary_sensor.fridge_contact,on,"2023-01-18 16:55:53",
32715101,binary_sensor.fridge_contact,on,"2023-01-18 16:56:24",
32715188,binary_sensor.fridge_contact,on,"2023-01-18 16:57:19",
32715248,binary_sensor.fridge_contact,on,"2023-01-18 16:57:50",
32715338,binary_sensor.fridge_contact,on,"2023-01-18 16:58:53",
32715393,binary_sensor.fridge_contact,on,"2023-01-18 16:59:19",
